Century	text	_sentence_text	annotation	aspect_cat	results	sentence_split	iob
20	['Europe', 'Antarctic']	It was originally intended that all the expeditions should return to Europe after passing one winter in the Antarctic .	['ASPECT', 'ASPECT']	['LOCATION', 'LOCATION']	(['It', 'was', 'originally', 'intended', 'that', 'all', 'the', 'expeditions', 'should', 'return', 'to', 'Europe', 'after', 'passing', 'one', 'winter', 'in', 'the', 'Antarctic', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O'])	['It', 'was', 'originally', 'intended', 'that', 'all', 'the', 'expeditions', 'should', 'return', 'to', 'Europe', 'after', 'passing', 'one', 'winter', 'in', 'the', 'Antarctic', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
20	['The Germans', 'the Swedes', 'the British', 'ice', 'ice']	The Germans did so , but both the Swedes and the British were unable to carry out this part of the programme , the former in consequence of the loss of their ship in the ice , the latter because their ship was hard and fast in the southern ice .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['PERSON', 'PERSON', 'PERSON', 'NAT_LANDFORM', 'NAT_LANDFORM']	(['The', 'Germans', 'did', 'so', ',', 'but', 'both', 'the', 'Swedes', 'and', 'the', 'British', 'were', 'unable', 'to', 'carry', 'out', 'this', 'part', 'of', 'the', 'programme', ',', 'the', 'former', 'in', 'consequence', 'of', 'the', 'loss', 'of', 'their', 'ship', 'in', 'the', 'ice', ',', 'the', 'latter', 'because', 'their', 'ship', 'was', 'hard', 'and', 'fast', 'in', 'the', 'southern', 'ice', '.'], ['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O'])	['The', 'Germans', 'did', 'so', ',', 'but', 'both', 'the', 'Swedes', 'and', 'the', 'British', 'were', 'unable', 'to', 'carry', 'out', 'this', 'part', 'of', 'the', 'programme', ',', 'the', 'former', 'in', 'consequence', 'of', 'the', 'loss', 'of', 'their', 'ship', 'in', 'the', 'ice', ',', 'the', 'latter', 'because', 'their', 'ship', 'was', 'hard', 'and', 'fast', 'in', 'the', 'southern', 'ice', '.']	['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O']
20	['Mount Melbourne', 'coast', 'Mount Terror', 'ice-barrier', 'South']	They made excellent progress , passing Mount Melbourne on February 6 , approaching near enough to the coast opposite to Mount Terror to permit them to land , after which they steamed along the great ice-barrier until they found an opening , into which they steamed , so as to enable a sledge party to land and push forward to the South .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['LOCATION', 'NAT_LANDFORM', 'LOCATION', 'NAT_LANDFORM', 'LOCATION']	(['They', 'made', 'excellent', 'progress', ',', 'passing', 'Mount', 'Melbourne', 'on', 'February', '6', ',', 'approaching', 'near', 'enough', 'to', 'the', 'coast', 'opposite', 'to', 'Mount', 'Terror', 'to', 'permit', 'them', 'to', 'land', ',', 'after', 'which', 'they', 'steamed', 'along', 'the', 'great', 'ice', 'barrier', 'until', 'they', 'found', 'an', 'opening', ',', 'into', 'which', 'they', 'steamed', ',', 'so', 'as', 'to', 'enable', 'a', 'sledge', 'party', 'to', 'land', 'and', 'push', 'forward', 'to', 'the', 'South', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O'])	['They', 'made', 'excellent', 'progress', ',', 'passing', 'Mount', 'Melbourne', 'on', 'February', '6', ',', 'approaching', 'near', 'enough', 'to', 'the', 'coast', 'opposite', 'to', 'Mount', 'Terror', 'to', 'permit', 'them', 'to', 'land', ',', 'after', 'which', 'they', 'steamed', 'along', 'the', 'great', 'ice', 'barrier', 'until', 'they', 'found', 'an', 'opening', ',', 'into', 'which', 'they', 'steamed', ',', 'so', 'as', 'to', 'enable', 'a', 'sledge', 'party', 'to', 'land', 'and', 'push', 'forward', 'to', 'the', 'South', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'O']
20	['The Germans', 'frozen']	"The Germans were more fortunate in escaping the ill effects of what was an unusually severe ice season ; but the other nations , by the longer stay they had in the frozen regions , were able to return with a much more comprehensive collection of information ."	['ASPECT', 'ASPECT']	['PERSON', 'WEATHER']	"(['The', 'Germans', 'were', 'more', 'fortunate', 'in', 'escaping', 'the', 'ill', 'effects', 'of', 'what', 'was', 'an', 'unusually', 'severe', 'ice', 'season', ';', 'but', 'the', 'other', 'nations', ',', 'by', 'the', 'longer', 'stay', 'they', 'had', 'in', 'the', 'frozen', 'regions', ',', 'were', 'able', 'to', 'return', 'with', 'a', 'much', 'more', 'comprehensive', 'collection', 'of', 'information', '.'], ['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])"	"['The', 'Germans', 'were', 'more', 'fortunate', 'in', 'escaping', 'the', 'ill', 'effects', 'of', 'what', 'was', 'an', 'unusually', 'severe', 'ice', 'season', ';', 'but', 'the', 'other', 'nations', ',', 'by', 'the', 'longer', 'stay', 'they', 'had', 'in', 'the', 'frozen', 'regions', ',', 'were', 'able', 'to', 'return', 'with', 'a', 'much', 'more', 'comprehensive', 'collection', 'of', 'information', '.']"	['B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Kerguellen Island', 'Cook', 'Bellinghausen', 'Biscoe', 'Kemp']	Leaving a small party at Kerguellen Island , the _Gauss_ sailed to her allotted area , already revealed by the voyages of Cook , Bellinghausen , Biscoe , and Kemp .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['LOCATION', 'PERSON', 'PERSON', 'PERSON', 'PERSON']	(['Leaving', 'a', 'small', 'party', 'at', 'Kerguellen', 'Island', ',', 'the', '_Gauss_', 'sailed', 'to', 'her', 'allotted', 'area', ',', 'already', 'revealed', 'by', 'the', 'voyages', 'of', 'Cook', ',', 'Bellinghausen', ',', 'Biscoe', ',', 'and', 'Kemp', '.'], ['O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O'])	['Leaving', 'a', 'small', 'party', 'at', 'Kerguellen', 'Island', ',', 'the', '_Gauss_', 'sailed', 'to', 'her', 'allotted', 'area', ',', 'already', 'revealed', 'by', 'the', 'voyages', 'of', 'Cook', ',', 'Bellinghausen', ',', 'Biscoe', ',', 'and', 'Kemp', '.']	['O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O']
20	['ice barrier', 'Knox Land', 'Kemp Land', 'coasts']	The ice barrier prevented her reaching a very high latitude , but the connection between Knox Land and Kemp Land , appearing as isolated coasts on the old maps , was proved .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'LOCATION', 'LOCATION', 'NAT_LANDFORM']	(['The', 'ice', 'barrier', 'prevented', 'her', 'reaching', 'a', 'very', 'high', 'latitude', ',', 'but', 'the', 'connection', 'between', 'Knox', 'Land', 'and', 'Kemp', 'Land', ',', 'appearing', 'as', 'isolated', 'coasts', 'on', 'the', 'old', 'maps', ',', 'was', 'proved', '.'], ['O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'ice', 'barrier', 'prevented', 'her', 'reaching', 'a', 'very', 'high', 'latitude', ',', 'but', 'the', 'connection', 'between', 'Knox', 'Land', 'and', 'Kemp', 'Land', ',', 'appearing', 'as', 'isolated', 'coasts', 'on', 'the', 'old', 'maps', ',', 'was', 'proved', '.']	['O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['land', 'ice', 'sea', 'huge packs', 'shore']	On this land , during the winter , large quantities of ice are formed , to drift out to sea in the form of huge packs which effectually guard the shore from intrusion .	['ASPECT', 'ASPECT', 'ASPECT', 'NULL_CAT', 'ASPECT']	['NAT_LANDFORM', 'NAT_LANDFORM', 'NAT_LANDFORM', 'NAT_LANDFORM', 'NAT_LANDFORM']	(['On', 'this', 'land', ',', 'during', 'the', 'winter', ',', 'large', 'quantities', 'of', 'ice', 'are', 'formed', ',', 'to', 'drift', 'out', 'to', 'sea', 'in', 'the', 'form', 'of', 'huge', 'packs', 'which', 'effectually', 'guard', 'the', 'shore', 'from', 'intrusion', '.'], ['O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O'])	['On', 'this', 'land', ',', 'during', 'the', 'winter', ',', 'large', 'quantities', 'of', 'ice', 'are', 'formed', ',', 'to', 'drift', 'out', 'to', 'sea', 'in', 'the', 'form', 'of', 'huge', 'packs', 'which', 'effectually', 'guard', 'the', 'shore', 'from', 'intrusion', '.']	['O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O']
20	['open water']	Forcing a way through the pack , the _Gauss_ found a brief stretch of open water , the depth of which was found to shoal rapidly from 1500 to 120 fathoms .	['ASPECT']	['NAT_LANDFORM']	(['Forcing', 'a', 'way', 'through', 'the', 'pack', ',', 'the', '_Gauss_', 'found', 'a', 'brief', 'stretch', 'of', 'open', 'water', ',', 'the', 'depth', 'of', 'which', 'was', 'found', 'to', 'shoal', 'rapidly', 'from', '1500', 'to', '120', 'fathoms', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Forcing', 'a', 'way', 'through', 'the', 'pack', ',', 'the', '_Gauss_', 'found', 'a', 'brief', 'stretch', 'of', 'open', 'water', ',', 'the', 'depth', 'of', 'which', 'was', 'found', 'to', 'shoal', 'rapidly', 'from', '1500', 'to', '120', 'fathoms', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['coast line', 'Ross', 'ice cliffs', 'land', 'ice', 'ice']	This led them to a rugged , steep coast line , occupying the position of what Ross had defined in 1841 as `` ice cliffs . '' The land was too high and steep to permit them to land , and the ship , becoming involved in the ice within sight of it , winter quarters were established on the ice .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['NAT_LANDFORM', 'PERSON', 'NAT_LANDFORM', 'NAT_LANDFORM', 'NAT_LANDFORM', 'NAT_LANDFORM']	"(['This', 'led', 'them', 'to', 'a', 'rugged', ',', 'steep', 'coast', 'line', ',', 'occupying', 'the', 'position', 'of', 'what', 'Ross', 'had', 'defined', 'in', '1841', 'as', 'ice', 'cliffs', '.', ""''"", 'The', 'land', 'was', 'too', 'high', 'and', 'steep', 'to', 'permit', 'them', 'to', 'land', ',', 'and', 'the', 'ship', ',', 'becoming', 'involved', 'in', 'the', 'ice', 'within', 'sight', 'of', 'it', ',', 'winter', 'quarters', 'were', 'established', 'on', 'the', 'ice', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O'])"	"['This', 'led', 'them', 'to', 'a', 'rugged', ',', 'steep', 'coast', 'line', ',', 'occupying', 'the', 'position', 'of', 'what', 'Ross', 'had', 'defined', 'in', '1841', 'as', 'ice', 'cliffs', '.', ""''"", 'The', 'land', 'was', 'too', 'high', 'and', 'steep', 'to', 'permit', 'them', 'to', 'land', ',', 'and', 'the', 'ship', ',', 'becoming', 'involved', 'in', 'the', 'ice', 'within', 'sight', 'of', 'it', ',', 'winter', 'quarters', 'were', 'established', 'on', 'the', 'ice', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O']
20	['gales']	Severe gales hampered them in their work , but otherwise the winter passed without any untoward incidents .	['ASPECT']	['WEATHER']	(['Severe', 'gales', 'hampered', 'them', 'in', 'their', 'work', ',', 'but', 'otherwise', 'the', 'winter', 'passed', 'without', 'any', 'untoward', 'incidents', '.'], ['O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['Severe', 'gales', 'hampered', 'them', 'in', 'their', 'work', ',', 'but', 'otherwise', 'the', 'winter', 'passed', 'without', 'any', 'untoward', 'incidents', '.']	['O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['rocks', 'cliffs', 'coast']	The rocks composing the cliffs of the coast were found to be ancient crystalline formations .	['ASPECT', 'ASPECT', 'ASPECT']	['LAND_COVER', 'NAT_LANDFORM', 'NAT_LANDFORM']	(['The', 'rocks', 'composing', 'the', 'cliffs', 'of', 'the', 'coast', 'were', 'found', 'to', 'be', 'ancient', 'crystalline', 'formations', '.'], ['O', 'B-LAND_COVER', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'rocks', 'composing', 'the', 'cliffs', 'of', 'the', 'coast', 'were', 'found', 'to', 'be', 'ancient', 'crystalline', 'formations', '.']	['O', 'B-LAND_COVER', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['land', 'ice-cap']	The interior of the land was entirely covered , so far as could be seen , by a solid ice-cap forming one of the most extensive glacial regions now known to exist .	['ASPECT', 'ASPECT']	['NAT_LANDFORM', 'NAT_LANDFORM']	(['The', 'interior', 'of', 'the', 'land', 'was', 'entirely', 'covered', ',', 'so', 'far', 'as', 'could', 'be', 'seen', ',', 'by', 'a', 'solid', 'ice', 'cap', 'forming', 'one', 'of', 'the', 'most', 'extensive', 'glacial', 'regions', 'now', 'known', 'to', 'exist', '.'], ['O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])	['The', 'interior', 'of', 'the', 'land', 'was', 'entirely', 'covered', ',', 'so', 'far', 'as', 'could', 'be', 'seen', ',', 'by', 'a', 'solid', 'ice', 'cap', 'forming', 'one', 'of', 'the', 'most', 'extensive', 'glacial', 'regions', 'now', 'known', 'to', 'exist', '.']	['O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'I-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['explorers']	It seemed to be slightly receding , though no definite evidence of this could be obtained in so short a time as that at the disposal of the explorers .	['ASPECT']	['PERSON']	(['It', 'seemed', 'to', 'be', 'slightly', 'receding', ',', 'though', 'no', 'definite', 'evidence', 'of', 'this', 'could', 'be', 'obtained', 'in', 'so', 'short', 'a', 'time', 'as', 'that', 'at', 'the', 'disposal', 'of', 'the', 'explorers', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O'])	['It', 'seemed', 'to', 'be', 'slightly', 'receding', ',', 'though', 'no', 'definite', 'evidence', 'of', 'this', 'could', 'be', 'obtained', 'in', 'so', 'short', 'a', 'time', 'as', 'that', 'at', 'the', 'disposal', 'of', 'the', 'explorers', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']
20	['winds']	One of the most useful observations made was that relating to the direction of the winds .	['ASPECT']	['WEATHER']	(['One', 'of', 'the', 'most', 'useful', 'observations', 'made', 'was', 'that', 'relating', 'to', 'the', 'direction', 'of', 'the', 'winds', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O'])	['One', 'of', 'the', 'most', 'useful', 'observations', 'made', 'was', 'that', 'relating', 'to', 'the', 'direction', 'of', 'the', 'winds', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O']
20	['trade-winds', 'Cape Horn', 'Cape of Good Hope', 'Australia']	The trade-winds blowing in the `` roaring forties , '' and which serve so good a purpose in carrying ships round Cape Horn and the Cape of Good Hope to and from Australia , blow from the west towards the east .	['ASPECT', 'ASPECT', 'ASPECT', 'ASPECT']	['WEATHER', 'LOCATION', 'LOCATION', 'LOCATION']	"(['The', 'trade', 'winds', 'blowing', 'in', 'the', 'roaring', 'forties', ',', ""''"", 'and', 'which', 'serve', 'so', 'good', 'a', 'purpose', 'in', 'carrying', 'ships', 'round', 'Cape', 'Horn', 'and', 'the', 'Cape', 'of', 'Good', 'Hope', 'to', 'and', 'from', 'Australia', ',', 'blow', 'from', 'the', 'west', 'towards', 'the', 'east', '.'], ['O', 'B-WEATHER', 'I-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'])"	"['The', 'trade', 'winds', 'blowing', 'in', 'the', 'roaring', 'forties', ',', ""''"", 'and', 'which', 'serve', 'so', 'good', 'a', 'purpose', 'in', 'carrying', 'ships', 'round', 'Cape', 'Horn', 'and', 'the', 'Cape', 'of', 'Good', 'Hope', 'to', 'and', 'from', 'Australia', ',', 'blow', 'from', 'the', 'west', 'towards', 'the', 'east', '.']"	['O', 'B-WEATHER', 'I-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'I-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'B-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
20	['Antarctic Circle', 'winds']	At the position occupied by the _Gauss_ , inside the Antarctic Circle , it was noticed that the prevailing winds were from east to west .	['ASPECT', 'ASPECT']	['LOCATION', 'WEATHER']	(['At', 'the', 'position', 'occupied', 'by', 'the', '_Gauss_', ',', 'inside', 'the', 'Antarctic', 'Circle', ',', 'it', 'was', 'noticed', 'that', 'the', 'prevailing', 'winds', 'were', 'from', 'east', 'to', 'west', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O'])	['At', 'the', 'position', 'occupied', 'by', 'the', '_Gauss_', ',', 'inside', 'the', 'Antarctic', 'Circle', ',', 'it', 'was', 'noticed', 'that', 'the', 'prevailing', 'winds', 'were', 'from', 'east', 'to', 'west', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCATION', 'I-LOCATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O', 'O', 'O', 'O', 'O', 'O']
20	['ocean', 'wind']	Thus , if a clear passage could be found , vessels sailing round the southern ocean could select either an easterly or a westerly route as suited them best , instead of having , as at present , to follow that indicated by the wind .	['ASPECT', 'ASPECT']	['NAT_LANDFORM', 'WEATHER']	(['Thus', ',', 'if', 'a', 'clear', 'passage', 'could', 'be', 'found', ',', 'vessels', 'sailing', 'round', 'the', 'southern', 'ocean', 'could', 'select', 'either', 'an', 'easterly', 'or', 'a', 'westerly', 'route', 'as', 'suited', 'them', 'best', ',', 'instead', 'of', 'having', ',', 'as', 'at', 'present', ',', 'to', 'follow', 'that', 'indicated', 'by', 'the', 'wind', '.'], ['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O'])	['Thus', ',', 'if', 'a', 'clear', 'passage', 'could', 'be', 'found', ',', 'vessels', 'sailing', 'round', 'the', 'southern', 'ocean', 'could', 'select', 'either', 'an', 'easterly', 'or', 'a', 'westerly', 'route', 'as', 'suited', 'them', 'best', ',', 'instead', 'of', 'having', ',', 'as', 'at', 'present', ',', 'to', 'follow', 'that', 'indicated', 'by', 'the', 'wind', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NAT_LANDFORM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-WEATHER', 'O']
