,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
12219,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10147-10173,10151,10155,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10151, end=10155, entitycategory=HUM_LANDFORM)",Wege,Die Wege find gefährlich .,ASPECT,HUM_LANDFORM
12221,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10174-10335,10179,10188,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10179, end=10188, entitycategory=PERSON)",Wegweiser,"Mein Wegweiser lieffe mich etliche mahl an den schlimsten Oertern des Ufers dieses Fluffsabsteigen , über welchen ich etliche mahlhin- und wiederhergehen muste .",NULL,PERSON
12223,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10174-10335,10232,10239,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10232, end=10239, entitycategory=LOCATION)",Oertern,"Mein Wegweiser lieffe mich etliche mahl an den schlimsten Oertern des Ufers dieses Fluffsabsteigen , über welchen ich etliche mahlhin- und wiederhergehen muste .",NULL,LOCATION
12224,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10174-10335,10244,10249,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10244, end=10249, entitycategory=NAT_LANDFORM)",Ufers,"Mein Wegweiser lieffe mich etliche mahl an den schlimsten Oertern des Ufers dieses Fluffsabsteigen , über welchen ich etliche mahlhin- und wiederhergehen muste .",ASPECT,NAT_LANDFORM
12225,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10336-10397,10388,10394,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10388, end=10394, entitycategory=HUM_LANDFORM)",Dorffe,Endlich kam ich nach vieler Beschwerlichkeit in dem Dorffe S.,ASPECT,HUM_LANDFORM
12226,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10398-10433,10421,10428,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10421, end=10428, entitycategory=NAT_LANDFORM)",Strelle,Romaon an dem Fuße des Strelle an .,ASPECT,NAT_LANDFORM
12227,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10434-10541,10483,10508,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10483, end=10508, entitycategory=PERSON)",Staats-Geheim-Schrei- ber,Ich hatte auffer meinem Hof Paffe Briefe von dem Staats-Geheim-Schrei- ber an den Richter des Ortsbey mir .,NULL,PERSON
12228,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10434-10541,10516,10523,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10516, end=10523, entitycategory=PERSON)",Richter,Ich hatte auffer meinem Hof Paffe Briefe von dem Staats-Geheim-Schrei- ber an den Richter des Ortsbey mir .,NULL,PERSON
12230,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10558,10562,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10558, end=10562, entitycategory=PERSON)",Mann,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",NULL,PERSON
12232,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10606,10611,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10606, end=10611, entitycategory=PERSON)",Leute,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",NULL,PERSON
12233,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10616,10619,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10616, end=10619, entitycategory=NAT_LANDFORM)",See,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",ASPECT,NAT_LANDFORM
12234,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10662,10669,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10662, end=10669, entitycategory=NAT_LANDFORM)",Strelle,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",ASPECT,NAT_LANDFORM
12235,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10711,10718,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10711, end=10718, entitycategory=MYTH)",Teuffel,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",ASPECT,MYTH
12236,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10542-10855,10734,10746,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10734, end=10746, entitycategory=MYTH)",ihre Wohnung,"Dieser ehrliche Mann konte nicht begreiffen , daß ver- nünffige Leute die See besehen wollten , die auf dem Gipffel des Strelle lieget , weil er gewiß glaubte , daß die Teuffel an diesem Orte ihre Wohnung aufgeschlagen hätten , und bezeigte deßwegen gegen mich einigen Verdacht über die Gültigkeit meines Paffes .",ASPECT,MYTH
12237,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_10856-11052,10892,10916,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10892, end=10916, entitycategory=PERSON)",Staats-Geheim-Schreibers,"Er suchte verschie- dene Briefe des Staats-Geheim-Schreibers , um die Richtigkeit der Hand-Schrifft zu unter- suchen , und muste endlich gestehen , daß der von mir überbrachte Brief richtig wäre .",NULL,PERSON
12238,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11053-11369,11093,11104,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11093, end=11104, entitycategory=PERSON)",Fremderinfo,"Unterdes - fenbegriffer nicht , wie ein Fremderinfo genauer Freundschafft mit dem Staats-Geheim-Schrei berstehen könte , einen ganzen Brief von seiner - eigenen Hand zu erhalten ; denn Don Diego - - - VOI - > ( 197 ) : i von Mendoza hatte mir diesen Brief ohne Be- wust der Bedienten der Staats-Schreiberey gegeben .",NULL,PERSON
12239,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11053-11369,11135,11165,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11135, end=11165, entitycategory=PERSON)",Staats-Geheim-Schrei berstehen,"Unterdes - fenbegriffer nicht , wie ein Fremderinfo genauer Freundschafft mit dem Staats-Geheim-Schrei berstehen könte , einen ganzen Brief von seiner - eigenen Hand zu erhalten ; denn Don Diego - - - VOI - > ( 197 ) : i von Mendoza hatte mir diesen Brief ohne Be- wust der Bedienten der Staats-Schreiberey gegeben .",NULL,PERSON
12240,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11053-11369,11238,11247,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11238, end=11247, entitycategory=PERSON)",Don Diego,"Unterdes - fenbegriffer nicht , wie ein Fremderinfo genauer Freundschafft mit dem Staats-Geheim-Schrei berstehen könte , einen ganzen Brief von seiner - eigenen Hand zu erhalten ; denn Don Diego - - - VOI - > ( 197 ) : i von Mendoza hatte mir diesen Brief ohne Be- wust der Bedienten der Staats-Schreiberey gegeben .",ASPECT,PERSON
12241,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11053-11369,11327,11336,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11327, end=11336, entitycategory=PERSON)",Bedienten,"Unterdes - fenbegriffer nicht , wie ein Fremderinfo genauer Freundschafft mit dem Staats-Geheim-Schrei berstehen könte , einen ganzen Brief von seiner - eigenen Hand zu erhalten ; denn Don Diego - - - VOI - > ( 197 ) : i von Mendoza hatte mir diesen Brief ohne Be- wust der Bedienten der Staats-Schreiberey gegeben .",NULL,PERSON
12242,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11053-11369,11341,11359,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11341, end=11359, entitycategory=ORGANISATION)",Staats-Schreiberey,"Unterdes - fenbegriffer nicht , wie ein Fremderinfo genauer Freundschafft mit dem Staats-Geheim-Schrei berstehen könte , einen ganzen Brief von seiner - eigenen Hand zu erhalten ; denn Don Diego - - - VOI - > ( 197 ) : i von Mendoza hatte mir diesen Brief ohne Be- wust der Bedienten der Staats-Schreiberey gegeben .",ASPECT,ORGANISATION
12243,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11370-11593,11479,11495,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11479, end=11495, entitycategory=PERSON)",Staats-Bedienten,"Ich hatte noch verschiedene andere bey mir , die ich nicht übergab , allein ich hatte ver- geffen bey diesem Staats-Bedienten um eine „ Königliche Verordnung anzuhalten , daß man mir unterwegens Herberge verschaffen muste .",NULL,PERSON
12244,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11370-11593,11565,11573,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11565, end=11573, entitycategory=HUM_LANDFORM)",Herberge,"Ich hatte noch verschiedene andere bey mir , die ich nicht übergab , allein ich hatte ver- geffen bey diesem Staats-Bedienten um eine „ Königliche Verordnung anzuhalten , daß man mir unterwegens Herberge verschaffen muste .",ASPECT,HUM_LANDFORM
12245,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11594-11870,11703,11714,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11703, end=11714, entitycategory=PERSON)",Portugiesen,"Er dachte nicht daran , und ich begieng einen großen Fehler , daß ich ihn nicht erinnerte ; denn der Haß der Portugiesen gegen alle Fremde , und ihre natürliche Eifersucht , verstatten ihnen nicht jemand zu herbergen , wenn sie nicht sozusagen mit Gewaltdarzu gezwungen sind .",NULL,PERSON
12246,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11594-11870,11726,11732,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11726, end=11732, entitycategory=PERSON)",Fremde,"Er dachte nicht daran , und ich begieng einen großen Fehler , daß ich ihn nicht erinnerte ; denn der Haß der Portugiesen gegen alle Fremde , und ihre natürliche Eifersucht , verstatten ihnen nicht jemand zu herbergen , wenn sie nicht sozusagen mit Gewaltdarzu gezwungen sind .",NULL,PERSON
12247,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11594-11870,11739,11765,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11739, end=11765, entitycategory=PERSON, sentimentcategory=2)",ihre natürliche Eifersucht,"Er dachte nicht daran , und ich begieng einen großen Fehler , daß ich ihn nicht erinnerte ; denn der Haß der Portugiesen gegen alle Fremde , und ihre natürliche Eifersucht , verstatten ihnen nicht jemand zu herbergen , wenn sie nicht sozusagen mit Gewaltdarzu gezwungen sind .",NULL,PERSON
12248,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11871-11937,11876,11888,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11876, end=11888, entitycategory=PERSON)",Reit- Knecht,Mein Reit- Knecht ersetzte an einigen Orten meine Verges fenheit .,NULL,PERSON
12249,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11953-12038,11953,11959,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11953, end=11959, entitycategory=LOCATION)",Romaon,"Romaon nur einen einzigen Mann , der mich auf das Gebürge Strellebe- gleiten wollte .",ASPECT,LOCATION
12251,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11953-12038,11979,11983,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11979, end=11983, entitycategory=PERSON)",Mann,"Romaon nur einen einzigen Mann , der mich auf das Gebürge Strellebe- gleiten wollte .",NULL,PERSON
12252,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11953-12038,12003,12010,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12003, end=12010, entitycategory=NAT_LANDFORM)",Gebürge,"Romaon nur einen einzigen Mann , der mich auf das Gebürge Strellebe- gleiten wollte .",ASPECT,NAT_LANDFORM
12253,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_11953-12038,12011,12020,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12011, end=12020, entitycategory=NAT_LANDFORM)",Strellebe,"Romaon nur einen einzigen Mann , der mich auf das Gebürge Strellebe- gleiten wollte .",ASPECT,NAT_LANDFORM
12254,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12039-12181,12147,12179,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12147, end=12179, entitycategory=ORGANISATION)",Staats-Geheim- Schreiber Dienste,"Er hatte nicht Ursache sich sol- chesreuen zu lassen , denn ich that ihm nach mei- ner Zurückkunfft bey dem Staats-Geheim- Schreiber Dienste .",ASPECT,ORGANISATION
12255,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12039-12181,12162,12171,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12162, end=12171, entitycategory=PERSON)",Schreiber,"Er hatte nicht Ursache sich sol- chesreuen zu lassen , denn ich that ihm nach mei- ner Zurückkunfft bey dem Staats-Geheim- Schreiber Dienste .",NULL,PERSON
12256,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12182-12355,12258,12275,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12258, end=12275, entitycategory=NAT_PHENOMENON, sentimentcategory=4)",anbrechendem Tage,"Nachdem ich mich mit al- lennöthigen Sachen versehen hatte , setzte ich mit anbrechendem Tage meine Reise auf einem we- nig gebahnten Wege fort , welcher doch betreten war .",NULL,NAT_PHENOMENON
12258,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12182-12355,12316,12320,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12316, end=12320, entitycategory=HUM_LANDFORM)",Wege,"Nachdem ich mich mit al- lennöthigen Sachen versehen hatte , setzte ich mit anbrechendem Tage meine Reise auf einem we- nig gebahnten Wege fort , welcher doch betreten war .",ASPECT,HUM_LANDFORM
12259,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12182-12355,12336,12349,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12336, end=12349, entitycategory=PERSON, sentimentcategory=2)",doch betreten,"Nachdem ich mich mit al- lennöthigen Sachen versehen hatte , setzte ich mit anbrechendem Tage meine Reise auf einem we- nig gebahnten Wege fort , welcher doch betreten war .",NULL,PERSON
12260,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12356-12646,12361,12384,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12361, end=12384, entitycategory=NAT_LANDFORM, sentimentcategory=3)",einem stündigen Steigen,"Nach einem stündigen Steigen kamen wir an ein kleines Creuze bey einem unver- N 3 gleich- xx ( 198 ) xx - gleichlichen Brunnen , wo mein Portugiese aus gutem Herzen seine Seele GOtt empfohle , als wenn er sich der Gefahr , mit einem erschreckli- „ chen Riesenzukämpffen , aussetzen sollte .",NULL,NAT_LANDFORM
12262,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12356-12646,12410,12416,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12410, end=12416, entitycategory=HUM_LANDFORM)",Creuze,"Nach einem stündigen Steigen kamen wir an ein kleines Creuze bey einem unver- N 3 gleich- xx ( 198 ) xx - gleichlichen Brunnen , wo mein Portugiese aus gutem Herzen seine Seele GOtt empfohle , als wenn er sich der Gefahr , mit einem erschreckli- „ chen Riesenzukämpffen , aussetzen sollte .",ASPECT,HUM_LANDFORM
12263,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12356-12646,12475,12482,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12475, end=12482, entitycategory=NAT_LANDFORM)",Brunnen,"Nach einem stündigen Steigen kamen wir an ein kleines Creuze bey einem unver- N 3 gleich- xx ( 198 ) xx - gleichlichen Brunnen , wo mein Portugiese aus gutem Herzen seine Seele GOtt empfohle , als wenn er sich der Gefahr , mit einem erschreckli- „ chen Riesenzukämpffen , aussetzen sollte .",ASPECT,NAT_LANDFORM
12264,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12356-12646,12493,12503,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=12493, end=12503, entitycategory=PERSON)",Portugiese,"Nach einem stündigen Steigen kamen wir an ein kleines Creuze bey einem unver- N 3 gleich- xx ( 198 ) xx - gleichlichen Brunnen , wo mein Portugiese aus gutem Herzen seine Seele GOtt empfohle , als wenn er sich der Gefahr , mit einem erschreckli- „ chen Riesenzukämpffen , aussetzen sollte .",NULL,PERSON
12265,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12356-12646,12533,12537,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12533, end=12537, entitycategory=MYTH)",GOtt,"Nach einem stündigen Steigen kamen wir an ein kleines Creuze bey einem unver- N 3 gleich- xx ( 198 ) xx - gleichlichen Brunnen , wo mein Portugiese aus gutem Herzen seine Seele GOtt empfohle , als wenn er sich der Gefahr , mit einem erschreckli- „ chen Riesenzukämpffen , aussetzen sollte .",ASPECT,MYTH
12266,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12647-12825,12651,12659,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12651, end=12659, entitycategory=LAND_COVER)",Erdreich,"Das Erdreich gab an verschiedenen Orten unter den Füssen unserer Pferde einen holen Wiederklang , als wenn wir auf einem Gewölbe geritten hät- ten , das nur zwey Fußftarck wäre .",ASPECT,LAND_COVER
12267,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12647-12825,12712,12718,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12712, end=12718, entitycategory=FLORA)",Pferde,"Das Erdreich gab an verschiedenen Orten unter den Füssen unserer Pferde einen holen Wiederklang , als wenn wir auf einem Gewölbe geritten hät- ten , das nur zwey Fußftarck wäre .",ASPECT,FLORA
12269,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12647-12825,12768,12775,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12768, end=12775, entitycategory=HUM_LANDFORM)",Gewölbe,"Das Erdreich gab an verschiedenen Orten unter den Füssen unserer Pferde einen holen Wiederklang , als wenn wir auf einem Gewölbe geritten hät- ten , das nur zwey Fußftarck wäre .",ASPECT,HUM_LANDFORM
12270,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12826-13037,12847,12853,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12847, end=12853, entitycategory=FAUNA)",Pferde,"Ich stieg öffers vom Pferde , mich mit dem Ohre auf die Erde zu legen ; mich deuchtete , als wenn ich an zwey Orten einen starcken Strohm hörte , der mit einem abscheulichen Geräusche unter der Erde fortfloffe .",ASPECT,FAUNA
12271,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12826-13037,12882,12886,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12882, end=12886, entitycategory=LAND_COVER)",Erde,"Ich stieg öffers vom Pferde , mich mit dem Ohre auf die Erde zu legen ; mich deuchtete , als wenn ich an zwey Orten einen starcken Strohm hörte , der mit einem abscheulichen Geräusche unter der Erde fortfloffe .",ASPECT,LAND_COVER
12273,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12826-13037,12957,12963,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12957, end=12963, entitycategory=NAT_LANDFORM)",Strohm,"Ich stieg öffers vom Pferde , mich mit dem Ohre auf die Erde zu legen ; mich deuchtete , als wenn ich an zwey Orten einen starcken Strohm hörte , der mit einem abscheulichen Geräusche unter der Erde fortfloffe .",ASPECT,NAT_LANDFORM
12275,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12826-13037,13000,13009,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13000, end=13009, entitycategory=NAT_PHENOMENON)",Geräusche,"Ich stieg öffers vom Pferde , mich mit dem Ohre auf die Erde zu legen ; mich deuchtete , als wenn ich an zwey Orten einen starcken Strohm hörte , der mit einem abscheulichen Geräusche unter der Erde fortfloffe .",ASPECT,NAT_PHENOMENON
12276,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_12826-13037,13020,13024,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13020, end=13024, entitycategory=NAT_LANDFORM)",Erde,"Ich stieg öffers vom Pferde , mich mit dem Ohre auf die Erde zu legen ; mich deuchtete , als wenn ich an zwey Orten einen starcken Strohm hörte , der mit einem abscheulichen Geräusche unter der Erde fortfloffe .",ASPECT,NAT_LANDFORM
12277,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13038-13135,13053,13062,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=13053, end=13062, entitycategory=PERSON)",Wegweiser,"Als ich meinen Wegweiser deswegen befragte , bat er mich beständig , um JEsus CHristus und der H.",NULL,PERSON
12278,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13038-13135,13110,13124,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13110, end=13124, entitycategory=MYTH)",JEsus CHristus,"Als ich meinen Wegweiser deswegen befragte , bat er mich beständig , um JEsus CHristus und der H.",ASPECT,MYTH
12279,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13136-13206,13136,13149,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13136, end=13149, entitycategory=MYTH)",Mutter GOttes,"Mutter GOttes willen , GOtt nicht zu versuchen , und auf dem groffen .",ASPECT,MYTH
12280,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13136-13206,13159,13163,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13159, end=13163, entitycategory=MYTH)",GOtt,"Mutter GOttes willen , GOtt nicht zu versuchen , und auf dem groffen .",ASPECT,MYTH
12282,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13207-13281,13207,13220,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13207, end=13220, entitycategory=NAT_LANDFORM)",Wegezubleiben,"Wegezubleiben , damit ich nicht zu nahe an der Teuffel ihre Wohnung käme .",ASPECT,NAT_LANDFORM
12283,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13207-13281,13254,13261,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13254, end=13261, entitycategory=MYTH)",Teuffel,"Wegezubleiben , damit ich nicht zu nahe an der Teuffel ihre Wohnung käme .",ASPECT,MYTH
12284,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13207-13281,13267,13274,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13267, end=13274, entitycategory=HUM_LANDFORM)",Wohnung,"Wegezubleiben , damit ich nicht zu nahe an der Teuffel ihre Wohnung käme .",ASPECT,HUM_LANDFORM
12285,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13344-13582,13367,13372,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=13367, end=13372, entitycategory=PERSON)",Leute,"Ich hätte gewünschet , Leute genug und das nd- thige Handwercks-Zeugbey mir zu haben , um einen Versuch zu einer Oeffnung in der Erde zu thun , da die Hölle , welche diesen Strohm bedeck- te , meines Erachtens nicht allzu dickeseynkonte .",NULL,PERSON
12286,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13344-13582,13457,13465,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13457, end=13465, entitycategory=HUM_LANDFORM)",Oeffnung,"Ich hätte gewünschet , Leute genug und das nd- thige Handwercks-Zeugbey mir zu haben , um einen Versuch zu einer Oeffnung in der Erde zu thun , da die Hölle , welche diesen Strohm bedeck- te , meines Erachtens nicht allzu dickeseynkonte .",ASPECT,HUM_LANDFORM
12287,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13344-13582,13473,13477,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13473, end=13477, entitycategory=LAND_COVER)",Erde,"Ich hätte gewünschet , Leute genug und das nd- thige Handwercks-Zeugbey mir zu haben , um einen Versuch zu einer Oeffnung in der Erde zu thun , da die Hölle , welche diesen Strohm bedeck- te , meines Erachtens nicht allzu dickeseynkonte .",ASPECT,LAND_COVER
12288,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13344-13582,13495,13500,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13495, end=13500, entitycategory=MYTH)",Hölle,"Ich hätte gewünschet , Leute genug und das nd- thige Handwercks-Zeugbey mir zu haben , um einen Versuch zu einer Oeffnung in der Erde zu thun , da die Hölle , welche diesen Strohm bedeck- te , meines Erachtens nicht allzu dickeseynkonte .",ASPECT,MYTH
12289,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13344-13582,13517,13523,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13517, end=13523, entitycategory=NAT_LANDFORM)",Strohm,"Ich hätte gewünschet , Leute genug und das nd- thige Handwercks-Zeugbey mir zu haben , um einen Versuch zu einer Oeffnung in der Erde zu thun , da die Hölle , welche diesen Strohm bedeck- te , meines Erachtens nicht allzu dickeseynkonte .",ASPECT,NAT_LANDFORM
12291,TP854_sample_ger_180.txt,TP854_sample_ger_180.txt_13583-13772,13590,13598,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=13590, end=13598, entitycategory=FLORA)",Pflanzen,"Schöne Pflanzen sind auf diesem Gebürgefelt- fam ; alleinichtraffeinen unvergleichlichen Ala- baster-Bruchan , den man mit leichter Mühe be- - - - - - arbei- - - > ( 199 ) : arbeitenkonte .",NULL,FLORA
