,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
17269,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6227-6601,6479,6490,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6479, end=6490, entitycategory=PERSON)",Bentivoglio,"Men ontving ons allervriendelijkst en nadat wij daar twee voortreffelijke verzamelingen van schilderijen en beelden gezien hadden , met enige vorstelijke artikelen van luxe te Milaan vervaardigd en heerlijk bewerkt en verguld , zocht ik met behulp van Bentivoglio het manuscript uit wat mij dienen kon en sprak ik af de volgende dag eraan te komen werken in de bibliotheek .",ASPECT,PERSON
17270,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6227-6601,6588,6599,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6588, end=6599, entitycategory=HUM_LANDFORM)",bibliotheek,"Men ontving ons allervriendelijkst en nadat wij daar twee voortreffelijke verzamelingen van schilderijen en beelden gezien hadden , met enige vorstelijke artikelen van luxe te Milaan vervaardigd en heerlijk bewerkt en verguld , zocht ik met behulp van Bentivoglio het manuscript uit wat mij dienen kon en sprak ik af de volgende dag eraan te komen werken in de bibliotheek .",ASPECT,HUM_LANDFORM
17271,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6602-6693,6630,6660,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6630, end=6660, entitycategory=HUM_LANDFORM)",Palazzo Reale delle Belle Arti,Vandaar gingen wij naar het Palazzo Reale delle Belle Arti in de straat Contrade di Brera .,ASPECT,HUM_LANDFORM
17272,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6602-6693,6664,6673,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6664, end=6673, entitycategory=HUM_LANDFORM)",de straat,Vandaar gingen wij naar het Palazzo Reale delle Belle Arti in de straat Contrade di Brera .,ASPECT,HUM_LANDFORM
17273,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6602-6693,6674,6691,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6674, end=6691, entitycategory=HUM_LANDFORM)",Contrade di Brera,Vandaar gingen wij naar het Palazzo Reale delle Belle Arti in de straat Contrade di Brera .,ASPECT,HUM_LANDFORM
17274,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6694-6799,6791,6797,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6791, end=6797, entitycategory=HUM_LANDFORM)",kerken,"Eerst zagen wij de schilderijengalerij die uit Fresco-stukken bestaat , getrokken uit voormalige kerken .",NULL,HUM_LANDFORM
17275,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6800-6950,6831,6835,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6831, end=6835, entitycategory=HUM_LANDFORM)",muur,"Daartoe zijn de gehele stukken muur , waarop geschilderd was , ter dikte van één voet , gedetacheerd geworden en zo in de muren van de galerij gezet .",NULL,HUM_LANDFORM
17276,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6800-6950,6922,6927,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=6922, end=6927, entitycategory=HUM_LANDFORM)",muren,"Daartoe zijn de gehele stukken muur , waarop geschilderd was , ter dikte van één voet , gedetacheerd geworden en zo in de muren van de galerij gezet .",NULL,HUM_LANDFORM
17277,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_6800-6950,6935,6942,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=6935, end=6942, entitycategory=HUM_LANDFORM)",galerij,"Daartoe zijn de gehele stukken muur , waarop geschilderd was , ter dikte van één voet , gedetacheerd geworden en zo in de muren van de galerij gezet .",ASPECT,HUM_LANDFORM
17279,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7044-7198,7056,7061,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7056, end=7061, entitycategory=HUM_LANDFORM)",zalen,"Vier enorme zalen , zeer hoog en koepelsgewijs gebouwd , het licht van boven komende , aan elkaar door portiques op fraaie kolommen rustende , verbonden .",NULL,HUM_LANDFORM
17283,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7044-7198,7167,7175,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7167, end=7175, entitycategory=HUM_LANDFORM)",kolommen,"Vier enorme zalen , zeer hoog en koepelsgewijs gebouwd , het licht van boven komende , aan elkaar door portiques op fraaie kolommen rustende , verbonden .",NULL,HUM_LANDFORM
17284,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7274,7303,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7274, end=7303, entitycategory=PERSON, sentimentcategory=4)",de eerste Italiaanse meesters,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",NULL,PERSON
17285,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7328,7335,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7328, end=7335, entitycategory=LOCATION)",Vlaamse,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",ASPECT,LOCATION
17286,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7339,7348,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7339, end=7348, entitycategory=LOCATION)",Hollandse,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",ASPECT,LOCATION
17287,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7349,7355,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7349, end=7355, entitycategory=HUM_LANDFORM)",school,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",NULL,HUM_LANDFORM
17288,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7368,7376,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7368, end=7376, entitycategory=PERSON)",Jordaens,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",ASPECT,PERSON
17289,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7232-7451,7380,7386,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7380, end=7386, entitycategory=PERSON)",Potter,"Dan de voortreffelijkste schilderijen van de eerste Italiaanse meesters ( slechts enkele uit de Vlaamse en Hollandse school , zoals van Jordaens en Potter ) zo fraai , dat men er gaarne een paar dagen aan zou besteden .",ASPECT,PERSON
17290,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7452-7499,7473,7477,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7473, end=7477, entitycategory=PERSON)",heer,Hier en daar zit een heer of dame te kopiëren .,NULL,PERSON
17291,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7452-7499,7481,7485,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7481, end=7485, entitycategory=PERSON)",dame,Hier en daar zit een heer of dame te kopiëren .,NULL,PERSON
17293,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7500-7602,7525,7531,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7525, end=7531)",paleis,"In hetzelfde onmetelijke paleis is de Koninklijke Bibliotheek , die vijfmaal groter is dan de Leidse .",ASPECT,
17294,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7500-7602,7538,7549,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7538, end=7549, entitycategory=ORGANISATION)",Koninklijke,"In hetzelfde onmetelijke paleis is de Koninklijke Bibliotheek , die vijfmaal groter is dan de Leidse .",ASPECT,ORGANISATION
17295,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7500-7602,7550,7561,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7550, end=7561, entitycategory=HUM_LANDFORM)",Bibliotheek,"In hetzelfde onmetelijke paleis is de Koninklijke Bibliotheek , die vijfmaal groter is dan de Leidse .",ASPECT,HUM_LANDFORM
17297,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7500-7602,7594,7600,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7594, end=7600, entitycategory=LOCATION)",Leidse,"In hetzelfde onmetelijke paleis is de Koninklijke Bibliotheek , die vijfmaal groter is dan de Leidse .",ASPECT,LOCATION
17298,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7603-7699,7621,7637,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7621, end=7637, entitycategory=LOCATION, sentimentcategory=4)",fraaie plaatsing,"Van die rijkdom , fraaie plaatsing , gemak in het gebruik enz . kunt ge u geen denkbeeld maken .",NULL,LOCATION
17299,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7700-7841,7708,7722,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=7708, end=7722, entitycategory=PERSON)",bibliothecaris,Door de bibliothecaris hadden wij ook acces tot het meer curieuze en zagen onder andere een zeer grote aardglobe die op zijde getekend werd .,NULL,PERSON
17300,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7901-8111,7932,7942,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7932, end=7942, entitycategory=HUM_LANDFORM)",koffiehuis,"Vervolgens gingen wij naar het koffiehuis opzij van de grote schouwburg della Scala , die ongelukkig nu juist gerepareerd wordt , waardoor ik mij van een groot genoegen om hier de opera te horen verstoken zie .",ASPECT,HUM_LANDFORM
17302,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7901-8111,7962,7972,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7962, end=7972, entitycategory=HUM_LANDFORM)",schouwburg,"Vervolgens gingen wij naar het koffiehuis opzij van de grote schouwburg della Scala , die ongelukkig nu juist gerepareerd wordt , waardoor ik mij van een groot genoegen om hier de opera te horen verstoken zie .",ASPECT,HUM_LANDFORM
17303,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_7901-8111,7973,7984,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=7973, end=7984, entitycategory=HUM_LANDFORM)",della Scala,"Vervolgens gingen wij naar het koffiehuis opzij van de grote schouwburg della Scala , die ongelukkig nu juist gerepareerd wordt , waardoor ik mij van een groot genoegen om hier de opera te horen verstoken zie .",ASPECT,HUM_LANDFORM
17305,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8112-8227,8116,8126,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8116, end=8126, entitycategory=HUM_LANDFORM)",koffiehuis,"Dat koffiehuis heeft al de muren van fraai stucwerk , zoals hier meer de luxe is en men wordt er volmaakt gediend .",ASPECT,HUM_LANDFORM
17306,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8472-8511,8493,8499,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8493, end=8499, entitycategory=HUM_LANDFORM)",kerken,Na het eten zijn wij kerken gaan zien .,NULL,HUM_LANDFORM
17307,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8512-8594,8571,8577,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8571, end=8577, entitycategory=HUM_LANDFORM)",kerken,Hier zoudt gij met mij van de gelofte afzien om nooit meer kerken te bezichtigen .,NULL,HUM_LANDFORM
17308,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8595-8671,8610,8648,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8610, end=8648, entitycategory=HUM_LANDFORM, sentimentcategory=5)",de pracht en de smaak van die gebouwen,Gij kunt u van de pracht en de smaak van die gebouwen geen denkbeeld maken .,NULL,HUM_LANDFORM
17309,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8672-8803,8724,8730,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8724, end=8730, entitycategory=LAND_COVER)",marmer,"Schilderwerk op doek en en fresco , beeldhouwwerk , marmer in alle soorten , altaren van heerlijke steensoorten kunstig verfraaid .",ASPECT,LAND_COVER
17311,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8672-8803,8749,8756,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8749, end=8756, entitycategory=HUM_LANDFORM)",altaren,"Schilderwerk op doek en en fresco , beeldhouwwerk , marmer in alle soorten , altaren van heerlijke steensoorten kunstig verfraaid .",ASPECT,HUM_LANDFORM
17312,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8672-8803,8761,8783,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8761, end=8783, entitycategory=LAND_COVER, sentimentcategory=4)",heerlijke steensoorten,"Schilderwerk op doek en en fresco , beeldhouwwerk , marmer in alle soorten , altaren van heerlijke steensoorten kunstig verfraaid .",NULL,LAND_COVER
17314,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8804-8850,8826,8832,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8826, end=8832, entitycategory=LOCATION)",Italië,"In één woord , het is Italië in volle nadruk .",ASPECT,LOCATION
17315,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8851-8892,8880,8890,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8880, end=8890, entitycategory=HUM_LANDFORM)",Triumfboog,Daarna wandelden wij naar de Triumfboog .,ASPECT,HUM_LANDFORM
17316,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8893-8975,8893,8902,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8893, end=8902, entitycategory=PERSON)",Bonaparte,"Bonaparte begon deze te laten bouwen , daar waar de route naar de Simplon begint .",ASPECT,PERSON
17317,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_8893-8975,8959,8966,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8959, end=8966, entitycategory=HUM_LANDFORM)",Simplon,"Bonaparte begon deze te laten bouwen , daar waar de route naar de Simplon begint .",ASPECT,HUM_LANDFORM
17318,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9052-9147,9063,9071,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9063, end=9071, entitycategory=HUM_LANDFORM)",monument,Dit is een monument van bouwkunst waardig om naast het voortreffelijkste der oudheid te staan .,ASPECT,HUM_LANDFORM
17320,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9052-9147,9103,9136,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9103, end=9136, entitycategory=HUM_LANDFORM, sentimentcategory=5)",het voortreffelijkste der oudheid,Dit is een monument van bouwkunst waardig om naast het voortreffelijkste der oudheid te staan .,NULL,HUM_LANDFORM
17321,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9178-9249,9178,9195,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9178, end=9195, entitycategory=LAND_COVER, sentimentcategory=4)",Geheel wit marmer,Geheel wit marmer met beelden en bas-reliëfs van de grootste meesters .,NULL,LAND_COVER
17322,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9178-9249,9211,9222,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9211, end=9222, entitycategory=HUM_LANDFORM)",bas-reliëfs,Geheel wit marmer met beelden en bas-reliëfs van de grootste meesters .,ASPECT,HUM_LANDFORM
17323,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9178-9249,9227,9247,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9227, end=9247, entitycategory=PERSON, sentimentcategory=5)",de grootste meesters,Geheel wit marmer met beelden en bas-reliëfs van de grootste meesters .,NULL,PERSON
17325,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9250-9382,9262,9274,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9262, end=9274, entitycategory=HUM_LANDFORM)",werkplaatsen,"In de grote werkplaatsen rondom hebben wij veel zien bearbeiden , het groeven der marmeren kolommen , de kapitelen , de kariatiden .",NULL,HUM_LANDFORM
17326,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9250-9382,9332,9340,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9332, end=9340, entitycategory=LAND_COVER)",marmeren,"In de grote werkplaatsen rondom hebben wij veel zien bearbeiden , het groeven der marmeren kolommen , de kapitelen , de kariatiden .",ASPECT,LAND_COVER
17327,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9250-9382,9341,9349,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9341, end=9349, entitycategory=HUM_LANDFORM)",kolommen,"In de grote werkplaatsen rondom hebben wij veel zien bearbeiden , het groeven der marmeren kolommen , de kapitelen , de kariatiden .",ASPECT,HUM_LANDFORM
17328,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9250-9382,9355,9364,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9355, end=9364, entitycategory=HUM_LANDFORM)",kapitelen,"In de grote werkplaatsen rondom hebben wij veel zien bearbeiden , het groeven der marmeren kolommen , de kapitelen , de kariatiden .",ASPECT,HUM_LANDFORM
17329,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9250-9382,9370,9380,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9370, end=9380, entitycategory=HUM_LANDFORM)",kariatiden,"In de grote werkplaatsen rondom hebben wij veel zien bearbeiden , het groeven der marmeren kolommen , de kapitelen , de kariatiden .",ASPECT,HUM_LANDFORM
17330,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9383-9439,9405,9411,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9405, end=9411, entitycategory=LOCATION)",elders,Ik geloof niet dat er elders zulk een monument bestaat .,NULL,LOCATION
17332,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9440-9490,9446,9454,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9446, end=9454, entitycategory=HUM_LANDFORM)",de Corso,Langs de Corso begaven wij ons weer naar de stad .,ASPECT,HUM_LANDFORM
17333,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9440-9490,9484,9488,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9484, end=9488, entitycategory=HUM_LANDFORM)",stad,Langs de Corso begaven wij ons weer naar de stad .,ASPECT,HUM_LANDFORM
17334,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9491-9642,9491,9499,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9491, end=9499, entitycategory=HUM_LANDFORM)",De Corso,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",ASPECT,HUM_LANDFORM
17335,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9491-9642,9523,9532,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9523, end=9532, entitycategory=HUM_LANDFORM)",boulevard,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",ASPECT,HUM_LANDFORM
17336,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9491-9642,9544,9551,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9544, end=9551, entitycategory=LOCATION)",Brussel,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",ASPECT,LOCATION
17339,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9491-9642,9582,9595,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9582, end=9595, entitycategory=FLORA, sentimentcategory=4)",heerlijk hout,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",NULL,FLORA
17340,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9491-9642,9610,9617,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9610, end=9617, entitycategory=HUM_LANDFORM)",rijlaan,"De Corso is een gedeelte van de boulevard , zoals te Brussel , maar oneindig fraaier , met heerlijk hout beplant en de rijlaan van een enorme breedte .",ASPECT,HUM_LANDFORM
17342,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9729-9791,9745,9763,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9745, end=9763, entitycategory=PERSON)",een wacht te paard,In 't midden is een wacht te paard om voor de orde te zorgen .,NULL,PERSON
17343,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9729-9791,9758,9763,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9758, end=9763, entitycategory=FAUNA)",paard,In 't midden is een wacht te paard om voor de orde te zorgen .,ASPECT,FAUNA
17345,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9792-9853,9819,9827,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9819, end=9827, entitycategory=HUM_LANDFORM)",zijpaden,"Op de brede , gemakkelijke zijpaden wandelen de voetgangers .",ASPECT,HUM_LANDFORM
17346,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9792-9853,9840,9851,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9840, end=9851, entitycategory=PERSON)",voetgangers,"Op de brede , gemakkelijke zijpaden wandelen de voetgangers .",NULL,PERSON
17347,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9854-9901,9861,9871,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9861, end=9871, entitycategory=HUM_LANDFORM)",koffiehuis,In ons koffiehuis vonden wij overheerlijk ijs .,ASPECT,HUM_LANDFORM
17348,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_9945-9982,9969,9980,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9969, end=9980, entitycategory=HUM_LANDFORM)",bibliotheek,Nu moet ik weer naar de bibliotheek .,ASPECT,HUM_LANDFORM
17349,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10013-10050,10019,10030,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10019, end=10030, entitycategory=HUM_LANDFORM)",bibliotheek,Op de bibliotheek zit ik wonderlijk .,ASPECT,HUM_LANDFORM
17350,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10051-10282,10062,10082,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10062, end=10082, entitycategory=HUM_LANDFORM)",een kerkelijk gebouw,"Verbeeld u een kerkelijk gebouw , waar ik tegenover een geestelijke zit , met een warmondse tabberd en driekanten hoed , waarvan de boorden wat losser hangen dan van onze predikanten , en dus de punten ruimer , als suikerscheppen .",NULL,HUM_LANDFORM
17351,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10051-10282,10103,10118,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10103, end=10118, entitycategory=PERSON)",een geestelijke,"Verbeeld u een kerkelijk gebouw , waar ik tegenover een geestelijke zit , met een warmondse tabberd en driekanten hoed , waarvan de boorden wat losser hangen dan van onze predikanten , en dus de punten ruimer , als suikerscheppen .",NULL,PERSON
17352,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10051-10282,10222,10233,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10222, end=10233, entitycategory=PERSON)",predikanten,"Verbeeld u een kerkelijk gebouw , waar ik tegenover een geestelijke zit , met een warmondse tabberd en driekanten hoed , waarvan de boorden wat losser hangen dan van onze predikanten , en dus de punten ruimer , als suikerscheppen .",NULL,PERSON
17353,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10283-10320,10287,10293,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10287, end=10293, entitycategory=PERSON)",mensen,Die mensen nemen ons zeer in amitié .,NULL,PERSON
17354,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10352-10420,10397,10406,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10397, end=10406, entitycategory=PERSON)",duizenden,"Trouwens in dit kostuum ziet men ze hier bij duizenden , ongelogen .",NULL,PERSON
17355,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10421-10510,10456,10471,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10456, end=10471, entitycategory=PERSON)",van 10 jaar oud,"Reeds van jongs af , bij voorbeeld van 10 jaar oud , ziet men ze met zulke steken lopen .",NULL,PERSON
17356,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10565-10638,10565,10576,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10565, end=10576, entitycategory=PERSON)",Onze vriend,"Onze vriend Kluki liet ons weten , dat hij niet kon meegaan naar de Dom .",NULL,PERSON
17357,DBNL-10_sample20 (1).txt,DBNL-10_sample20 (1).txt_10565-10638,10577,10582,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10577, end=10582, entitycategory=PERSON)",Kluki,"Onze vriend Kluki liet ons weten , dat hij niet kon meegaan naar de Dom .",ASPECT,PERSON
